Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [10] camlCode_selection_context__fun_971 [346] camlNamespace_symbols__symbol_name_380 [507] camlStream__next_184
 [2128] camlCode_selection_context__get_context_name_570 [740] camlNamespace_symbols__symbol_prefix_string_429 [726] camlStream__npeek_178
 [1746] camlCode_selection_context__get_current_context_manager_514 [308] camlNamespace_symbols__symbol_subtag_440 [727] camlStream__of_list_196
 [2046] camlCode_selection_context__get_external_variable_fn_value_732 [1449] camlNamespace_symbols_builtin__entry [2410] camlStream__of_string_200
 [1631] camlCode_selection_context__get_function_context_549 [839] camlNamespace_symbols_util__code_end [514] camlStream__peek_155
  [94] camlCode_selection_context__get_tuple_reference_544 [3350] camlNamespace_symbols_util__entry [3493] camlStream_project__entry
 [1657] camlCode_selection_context__get_variable_reference_535 [3351] camlNamespace_util__entry [1407] camlStreaming_constructors__attribute_constructor_218
 [3060] camlCode_selection_context__replace_code_type_context_in_code_selection_context_771 [976] camlNamespace_util__hash_128 [760] camlStreaming_constructors__element_constructor_269
 [3113] camlCode_selection_context__replace_compile_context_in_code_selection_context_768 [124] camlNamespace_util__hash_182 [608] camlStreaming_constructors__element_constructor_of_resolved_251
 [1609] camlCode_selection_context__restore_variables_751 [802] camlNamespace_util__remove_rqname_assoc_205 [1248] camlStreaming_constructors__element_content_stream_245
 [2867] camlCode_selection_context__retrieve_annotation_622 [103] camlNamespace_util__rqname_assoc_212 [2194] camlStreaming_constructors__entry
 [2779] camlCode_selection_context__retrieve_global_annotation_628 [1713] camlNamespacedecl_lexer__code_begin [1233] camlStreaming_constructors__next_element_content_event_247
 [1485] camlCode_selection_context__store_annotation_616 [3352] camlNamespacedecl_lexer__entry [2513] camlStreaming_constructors__untyped_value_of_xml_stream_199
 [2908] camlCode_selection_context__store_global_annotation_619 [2883] camlNamespacedecl_lexer__token_444 [575] camlStreaming_constructors__untyped_value_of_xml_stream_aux_200
 [3114] camlCode_selection_context__update_external_variables_717 [761] camlNamespacekeyword_lexer____ocaml_lex_token_rec_445 [2356] camlStreaming_conv__consider_buffering_256
 [2780] camlCode_selection_context__update_tuple_scope_505 [3353] camlNamespacekeyword_lexer__entry [907] camlStreaming_conv__default_typed_of_typed_labeled_context_215
 [2771] camlCode_selection_context__update_variable_scope_502 [1159] camlNamespacekeyword_lexer__token_444 [3494] camlStreaming_conv__entry
 [3243] camlCode_sort_join__entry [1020] camlNativeint__entry [2351] camlStreaming_conv__is_buffer_accesible_267
 [3244] camlCode_tj_pathstack__entry [3135] camlNfa__MakeNFA_4569 [605] camlStreaming_conv__next_buffered_event_244
 [3245] camlCode_tj_twigstack__entry [1508] camlNfa__add_final_state_1068 [810] camlStreaming_conv__next_buffered_event_track_depth_239
 [1853] camlCode_treejoin__build_default_tree_join_code_566 [1702] camlNfa__add_letter_785 [564] camlStreaming_conv__next_event_269
 [1854] camlCode_treejoin__build_treejoin_code_603 [1500] camlNfa__add_state_928 [475] camlStreaming_conv__next_event_track_toplevel_262
 [706] camlCode_treejoin__code_end [1070] camlNfa__add_transitions_2336 [847] camlStreaming_conv__set_flag_210
 [3246] camlCode_treejoin__entry [916] camlNfa__add_transitions_aux_1385 [848] camlStreaming_conv__typed_labeled_of_typed_xml_stream_internal_233
  [98] camlCode_treejoin__eval_axis_single_item_574 [3354] camlNfa__entry [880] camlStreaming_conv__typed_of_typed_labeled_xml_stream_278
 [325] camlCode_treejoin__fun_650 [2651] camlNfa__fresh_nfa_empty_634 [774] camlStreaming_conv__unset_flag_212
 [345] camlCode_treejoin__fun_663 [3136] camlNfa__fun_6062 [2195] camlStreaming_diff__entry
 [1808] camlCode_treejoin__is_sort_index_joinable_587 [2494] camlNfa__fun_6299 [573] camlStreaming_ops__code_begin
 [1809] camlCode_treejoin__select_physical_op_621 [2588] camlNfa__fun_6309 [776] camlStreaming_ops__compose_resolved_xml_streams_616
 [408] camlCode_tuple__add_type_assertion_403 [3137] camlNfa__fun_6325 [534] camlStreaming_ops__consume_leading_attribute_events_655
 [668] camlCode_tuple__add_type_assertion_list_408 [3138] camlNfa__fun_6327 [849] camlStreaming_ops__discard_typed_xml_stream_276
 [660] camlCode_tuple__build_access_tuple_code_451 [2589] camlNfa__next_states_3111 [2196] camlStreaming_ops__entry
 [365] camlCode_tuple__build_bind_tuple_field_code_415 [1966] camlNfa__one_step_walk_3512 [2434] camlStreaming_ops__erase_atomic_event_section_3_7_1_492
 [1701] camlCode_tuple__build_create_tuple_code_433 [1981] camlNfa__reachable_4302 [2435] camlStreaming_ops__erase_atomic_event_section_3_7_1_aux_495
 [1661] camlCode_tuple__build_default_ceaccesstuple_code_446 [1831] camlNfa__set_final_states_1039 [1428] camlStreaming_ops__erase_attribute_461
 [1689] camlCode_tuple__build_default_cecreatetuple_code_physical_type_398 [1745] camlNfa__set_start_state_1036 [1314] camlStreaming_ops__erase_event_466
 [2328] camlCode_tuple__build_default_input_tuple_code_524 [29] camlNodeid__docorder_compare_207 [616] camlStreaming_ops__erase_event_section_3_7_1_502
 [674] camlCode_tuple__build_default_tuple_concat_code_456 [596] camlNodeid__docorder_follows_193 [1099] camlStreaming_ops__erase_xml_stream_490
 [378] camlCode_tuple__build_default_tuple_select_code_496 [72] camlNodeid__docorder_precedes_188 [793] camlStreaming_ops__erase_xml_stream_next_event_483
 [2020] camlCode_tuple__build_input_tuple_code_527 [2109] camlNodeid__entry [1324] camlStreaming_ops__erase_xml_stream_next_event_section_3_7_1_523
 [1986] camlCode_tuple__build_tuple_concat_code_461 [722] camlNodeid__get_partialid_155 [1249] camlStreaming_ops__erase_xml_stream_section_3_7_1_529
 [289] camlCode_tuple__build_tuple_product_code_489 [2025] camlNodeid__new_implemid_288 [728] camlStreaming_ops__is_empty_typed_xml_stream_653
 [402] camlCode_tuple__build_tuple_select_code_518 [67] camlNodeid__nodeid_is_168 [619] camlStreaming_ops__merge_text_nodes_280
 [528] camlCode_tuple__code_begin [100] camlNodeid__nodeid_of_docorder_196 [816] camlStreaming_ops__merge_xml_text_nodes_in_typed_stream_278
 [3247] camlCode_tuple__entry [148] camlNodeid__partial_docorder_precedes_173 [809] camlStreaming_ops__next_event_for_erase_xml_stream_487
 [707] camlCode_tuple__eval_concat_487 [159] camlNodeid__partial_nodeid_is_157 [2352] camlStreaming_ops__next_event_for_erase_xml_stream_section_3_7_1_526
 [373] camlCode_tuple__eval_pred_503 [2406] camlNodeid_context__build_nodeid_context_129 [2363] camlStreaming_ops__next_event_for_prefix_xml_stream_422
 [429] camlCode_tuple__eval_predicate_505 [3355] camlNodeid_context__entry [444] camlStreaming_ops__next_event_of_compose_resolved_xml_streams_603
 [322] camlCode_tuple__eval_predicate_desc_507 [1378] camlNodeid_context__new_leaf_pre_post_137 [808] camlStreaming_ops__next_event_of_compose_resolved_xml_streams_aux_611
 [2394] camlCode_tuple__fun_561 [2842] camlNorm_context__add_fun_dependency_614 [2350] camlStreaming_ops__next_event_resolved_of_well_formed_xml_stream_345
 [543] camlCode_tuple__fun_571 [1757] camlNorm_context__add_sigs_to_norm_context_523 [2341] camlStreaming_ops__next_event_typed_of_resolved_xml_stream_455
 [267] camlCode_tuple__fun_574 [3356] camlNorm_context__add_var_dependency_610 [1244] camlStreaming_ops__next_ordered_typed_event_567
  [59] camlCode_tuple__fun_590 [1654] camlNorm_context__all_sigs_from_norm_context_564 [2344] camlStreaming_ops__next_ordered_typed_event_token_571
 [377] camlCode_tuple__fun_593 [1782] camlNorm_context__build_norm_context_486 [1586] camlStreaming_ops__order_attribute_531
  [49] camlCode_tuple__fun_601 [2754] camlNorm_context__check_var_581 [886] camlStreaming_ops__order_start_element_535
 [2781] camlCode_tuple__fun_605 [1164] camlNorm_context__copy_norm_context_521 [888] camlStreaming_ops__ordered_event_of_typed_event_547
 [452] camlCode_tuple__fun_607 [1688] camlNorm_context__copy_norm_context_with_sigs_516 [1243] camlStreaming_ops__ordered_typed_of_typed_stream_for_docid_575
 [404] camlCode_tuple__fun_610 [3357] camlNorm_context__entry [1071] camlStreaming_ops__prefix_attribute_352
 [544] camlCode_tuple__fun_625 [693] camlNorm_context__fun_670 [1315] camlStreaming_ops__prefix_attributes_372
 [3248] camlCode_tuple_tree_pattern__entry [1595] camlNorm_context__gen_new_cvar_586 [484] camlStreaming_ops__prefix_event_384
 [3115] camlCode_type_operators__build_castable_code_457 [1278] camlNorm_context__one_sig_from_norm_context_550 [783] camlStreaming_ops__prefix_xml_stream_426
 [3116] camlCode_type_operators__build_default_cecastable_code_442 [1687] camlNorm_context__register_global_var_575 [1380] camlStreaming_ops__prefix_xml_stream_next_event_417
 [2172] camlCode_type_operators__entry [1160] camlNorm_context__register_var_570 [2414] camlStreaming_ops__recreate_ns_bindings_382
 [437] camlCode_type_operators__fun_497 [1645] camlNorm_context__set_top_fun_decl_605 [1536] camlStreaming_ops__resolve_attribute_288
 [2012] camlCode_typeswitch__allocate_typeswitch_params_297 [2288] camlNorm_context__set_top_var_decl_602 [640] camlStreaming_ops__resolve_event_wrap_341
 [2165] camlCode_typeswitch__build_default_cetypeswitch_code_314 [3358] camlNorm_expr__entry [1924] camlStreaming_ops__resolve_xml_stream_349
 [2166] camlCode_typeswitch__build_typeswitch_code_340 [1556] camlNorm_expr__is_constructor_function_594 [585] camlStreaming_ops__resolved_of_well_formed_event_298
 [1103] camlCode_typeswitch__code_begin [2147] camlNorm_expr__normalize_block_756 [2456] camlStreaming_ops__type_attribute_429
 [3249] camlCode_typeswitch__entry [3139] camlNorm_expr__normalize_eattcontent_783 [850] camlStreaming_ops__type_attributes_433
 [1227] camlCode_typeswitch__fun_364 [3140] camlNorm_expr__normalize_eattfixed_738 [358] camlStreaming_ops__typed_event_wrap_452
 [2761] camlCode_typing_context__add_input_type_213 [3141] camlNorm_expr__normalize_eelemcomputed_741 [762] camlStreaming_ops__typed_of_resolved_event_435
 [2772] camlCode_typing_context__add_variable_type_202 [1344] camlNorm_expr__normalize_eelemfixed_740 [1064] camlStreaming_ops__typed_of_resolved_xml_stream_458
 [1011] camlCode_typing_context__entry [3142] camlNorm_expr__normalize_enclosed_expr_1206 [851] camlStreaming_ordered_context__code_end
 [2753] camlCode_typing_context__fun_231 [2226] camlNorm_expr__normalize_enclosed_expr_list_752 [3495] camlStreaming_ordered_context__entry
 [2717] camlCode_typing_context__get_input_type_216 [2986] camlNorm_expr__normalize_expr_733 [1095] camlStreaming_ordered_context__new_leaf_docorder_82
 [1599] camlCode_typing_context__get_variable_type_206 [1554] camlNorm_expr__normalize_expr_aux_745 [1335] camlStreaming_ordered_context__new_postorderid_78
 [2093] camlCode_update__build_default_snap_code_1289 [1835] camlNorm_expr__normalize_expr_list_751 [1336] camlStreaming_ordered_context__new_preorderid_74
 [1664] camlCode_update__build_snap_code_1327 [2868] camlNorm_expr__normalize_fl_clause_747 [2260] camlStreaming_parse__cur_finfo_375
 [3250] camlCode_update__check_conflicts_1287 [2943] camlNorm_expr__normalize_fl_clauses_748 [1919] camlStreaming_parse__default_context_385
 [2279] camlCode_update__check_rename_rename_conflicts_1263 [1567] camlNorm_expr__normalize_function_application_737 [1999] camlStreaming_parse__entry
 [2280] camlCode_update__check_replacenode_replacenode_conflicts_1271 [2944] camlNorm_expr__normalize_order_by_clause_750 [3199] camlStreaming_parse__get_schema_of_stream_507
 [2281] camlCode_update__check_replacevalue_replacevalue_conflicts_1279 [2987] camlNorm_expr__normalize_pat_expr_743 [681] camlStreaming_parse__glx_token_from_pxp_event_521
 [2282] camlCode_update__delete_insert_conflict_resolve_831 [3143] camlNorm_expr__normalize_pat_exprs_744 [1800] camlStreaming_parse__make_att_427
 [2312] camlCode_update__enter_unordered_snap_771 [1620] camlNorm_expr__normalize_path_expr_753 [2015] camlStreaming_parse__make_document_desc_421
 [2173] camlCode_update__entry [2988] camlNorm_expr__normalize_pattern_742 [869] camlStreaming_parse__make_element_desc_433
 [2134] camlCode_update__exit_unordered_snap_773 [3073] camlNorm_expr__normalize_step_qualifier_754 [887] camlStreaming_parse__map_event_448
 [2894] camlCode_user_defined_fn__build_default_user_defined_function_303 [2945] camlNorm_expr__normalize_where_clause_749 [678] camlStreaming_parse__next_pxp_event_449
 [2895] camlCode_user_defined_fn__build_user_defined_fn_code_336 [3359] camlNorm_ident_expr__entry [1899] camlStreaming_parse__open_pxp_stream_from_io_512
 [2896] camlCode_user_defined_fn__coerce_unitdep_354 [3360] camlNorm_ident_top__entry [1887] camlStreaming_parse__open_xml_stream_from_pxp_stream_516
 [3251] camlCode_user_defined_fn__entry [2614] camlNorm_overloaded__add_to_overloaded_functions_table_419 [1925] camlStreaming_parse__set_dtd_in_context_390
 [184] camlCode_user_defined_fn__fun_374 [1894] camlNorm_overloaded__bulk_add_to_overloaded_functions_table_422 [1423] camlStreaming_util__add_function_309
 [1229] camlCode_user_defined_fn__fun_424 [2800] camlNorm_overloaded__code_begin [758] camlStreaming_util__check_duplicate_attributes_307
  [39] camlCode_util__args_match_signature_634 [434] camlNorm_overloaded__entry [2111] camlStreaming_util__entry
 [207] camlCode_util__code_begin [2703] camlNorm_overloaded__resolve_non_overloaded_name_429 [1956] camlStreaming_util__extract_special_attributes_244
 [2174] camlCode_util__entry [1738] camlNorm_overloaded__table_for_overloaded_function_435 [852] camlStreaming_util__fmkrse_event_217
 [388] camlCode_util__fun_682 [1409] camlNorm_top__aux_normalize_prolog_993 [464] camlStreaming_util__fmktse_event_220
  [44] camlCode_util__fun_684 [2233] camlNorm_top__aux_preprocess_prolog_1115 [1030] camlStreaming_xpath__entry
 [227] camlCode_util__fun_703 [1421] camlNorm_top__check_distinct_parameters_723 [3496] camlStringLabels__entry
 [771] camlCode_util__get_computed_node_name_645 [1232] camlNorm_top__check_dup_params_720 [348] camlString__blit_83
 [804] camlCode_util__make_promotes_to_fun_625 [1791] camlNorm_top__check_dup_vars_600 [233] camlString__code_begin
 [822] camlCode_util__match_overloaded_function_621 [3027] camlNorm_top__check_prolog_consistent_958 [222] camlString__concat_93
  [46] camlCode_util__promote_item_to_613 [1326] camlNorm_top__check_proper_sigs_692 [2008] camlString__contains_from_164
 [1531] camlCode_util__promotes_to_598 [3361] camlNorm_top__entry [729] camlString__copy_69
 [1012] camlCode_util_join__entry [2499] camlNorm_top__f_744 [3497] camlString__entry
 [912] camlCode_util_matching__boolean_dynamic_type_check_811 [2285] camlNorm_top__find_aux_936 [1557] camlString__fun_193
 [533] camlCode_util_matching__check_bound_781 [2500] camlNorm_top__fun_1366 [2731] camlString__index_from_149
 [532] camlCode_util_matching__check_bound_fun_794 [2284] camlNorm_top__fun_1393 [1382] camlString__index_rec_141
 [381] camlCode_util_matching__dynamic_type_check_772 [3074] camlNorm_top__fun_1408 [313] camlString__iter_89
 [2175] camlCode_util_matching__entry [3075] camlNorm_top__fun_1412 [104] camlString__make_65
 [2508] camlCode_util_matching__fun_846 [3076] camlNorm_top__fun_1416 [2247] camlString__map_123
 [468] camlCode_util_matching__item_match_fun_791 [3077] camlNorm_top__fun_1420 [604] camlString__sub_73
 [797] camlCode_util_matching__item_matches_named_type_749 [3078] camlNorm_top__fun_1435 [2645] camlSubtyping_build_regexp__code_begin
 [792] camlCode_util_matching__raise_type_matching_error_744 [3079] camlNorm_top__fun_1439 [3498] camlSubtyping_build_regexp__entry
 [2590] camlCode_util_materialize__annotate_materialization_844 [3080] camlNorm_top__fun_1443 [2860] camlSubtyping_build_regexp__fun_1878
 [708] camlCode_util_materialize__code_end [3081] camlNorm_top__fun_1447 [2725] camlSubtyping_build_regexp__normalize_bound_1027
 [1004] camlCode_util_materialize__entry [3082] camlNorm_top__fun_1451 [1247] camlSubtyping_build_regexp__normalize_regexp_aux_1026
 [2591] camlCode_util_materialize__produces_a_table_883 [1901] camlNorm_top__multiple_base_uri_918 [2340] camlSubtyping_glushkov__compare_244
 [2818] camlCode_util_materialize__should_materialize_881 [1902] camlNorm_top__multiple_boundary_space_915 [3499] camlSubtyping_glushkov__entry
 [1013] camlCode_util_pattern_matcher__entry [1903] camlNorm_top__multiple_construction_decl_943 [2751] camlSubtyping_letter__clean_dup_attr_324
 [3252] camlCode_util_predicates__entry [1904] camlNorm_top__multiple_copy_namespaces_decl_955 [2752] camlSubtyping_letter__clean_dup_elem_317
